,feature,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,importance
15,quantity_diff-count,0.19989651804521041,0.4350682172479214,0.4777552032879535,0.0,0.27383997286630435,0.18158088743024162,0.5823671960014476,0.6972199445428691,0.18739597512062303,0.08039009287662585,0.31155140074191967
16,quantity_diff-std,0.49992759562765043,0.18588515791450422,1.1175935846302925,0.19012705299195348,0.8515763668375038,0.35317817762084364,0.0,0.22700635556433174,0.8774052098114752,0.23539511846118166,0.4538094619459737
17,quantity_diff-skew,1.237457989222975,0.41885628080154114,0.46790229883384943,0.0,0.6140547277128321,1.5843641624634774,0.0,1.6460742342574481,0.3451503296316238,0.0,0.6313860022923746
18,price_diff-mean,1.0388261083910353,0.4734580858100134,0.0742815882282426,0.7617715071091129,0.0,0.433279787874035,0.0,0.48693817328682065,0.3963203011108847,0.3559306281946428,0.40208061800047873
19,price_diff-max,0.30355571155181865,0.2218296097255993,0.0,0.0,0.3975745238400385,0.4943131704658835,0.9186250373843843,0.9014810611373268,0.0,0.27188703508798856,0.350926614919304
20,price_diff-min,0.8904596745080224,0.4397277636598441,0.05110954659353493,1.0331066555256843,0.44338034622242173,0.5893510150419923,0.2705468590399524,0.41071292035855134,0.5869377861859428,0.19844334304861538,0.4913775910184562
21,price_diff-sum,0.23207856703944071,0.028562550164201016,0.23775766552423389,0.40955941209667124,0.4421918248713794,0.4981860607053435,0.0,0.15702323024441306,0.7418328235718158,0.0,0.2747192134217499
22,price_diff-count,0.4266804309423081,0.4671296872777808,0.13884986047471504,0.018564818936157104,0.4334221241807449,0.3449968025061534,0.0,0.24776830477293427,0.19869948144895228,0.4769355174774645,0.27530470280172104
23,price_diff-std,0.5574802357750659,0.516365497001854,0.5388862515642321,0.13487025577413064,0.46912465890713273,1.063453366649978,0.0,0.5183945635566485,0.34117674702320266,0.0,0.41397515762522447
24,price_diff-skew,1.9257740824902794,1.5738521790892077,0.7542451218344528,1.0552503143829939,0.923099764180582,1.292304664636505,0.8814454236211926,1.5633662675401345,0.9178078663881185,0.38746693804345733,1.1274612622206923
25,total_diff-mean,1.3665540870766157,0.9044525923384746,0.7395344377401555,0.5468656167985708,0.6819117099159757,0.9050766262548902,0.9778630242240149,0.5639380439266407,1.172777953744815,0.9684114285604959,0.8827385520580648
26,total_diff-max,0.32190954218122886,0.27646270577746057,0.26785844037505296,0.26796739797547964,0.18896872209110005,0.36382576425990004,0.0,0.2198124083157654,0.5651228470255738,0.10957312989329913,0.25815009578948606
27,total_diff-min,0.9848663910191829,0.2528383167705502,0.5767386026902596,0.294371866751684,0.6975133599177429,0.5369607505656134,0.0,1.3555031314357702,0.8114205316292386,0.27233792962331543,0.5782550880403358
28,total_diff-sum,0.8302607886271441,0.06259923131029164,0.4605208617035536,0.0861220299699998,0.0,0.653929480518939,0.0,0.561315830749664,0.7678942347376172,0.0,0.3422642457617209
29,total_diff-count,0.2740466507105728,0.14948419098586077,1.0367701757028518,0.11137200374541055,0.4564992980670824,0.48699918632424105,3.3667217644926524,0.19547885870820927,0.6756526363923437,0.10741086817274546,0.686043563330197
30,total_diff-std,0.667088831870221,0.5057914987386463,0.22917930967445638,0.09629888813164728,0.4029371495348099,0.6906968432814969,0.0,1.6165747128754082,0.4661228647276516,0.448092722525172,0.5122782821359511
31,total_diff-skew,0.6146206848732158,0.06911145120451488,0.6457726207760884,0.511586784159911,0.6622907142098271,0.4593717777894474,0.7768552413510953,0.2995369959543292,0.5931998066648548,0.13991742891219214,0.47722635058954765
32,order_id-nunique,1.1180336912266138,1.6599607838562134,1.715670601510814,3.249804943121482,1.6936939824110766,2.2443684548849947,5.4073203663336065,2.2165143502781097,1.792586477654204,2.2468745858567396,2.334482823713386
33,product_id-nunique,0.1824529661360631,0.08662796587614432,0.17754895159277947,0.4378414658262935,0.2907634984865251,0.6223996870751244,0.0,1.1046394730528037,0.25410624242790186,0.1530358701269738,0.3309416120600609
34,cumsum_total_by_cust_id-mean,1.0163725608786673,1.9800046333750216,0.4302454102275717,3.427541224593135,1.7800339325407137,0.5084657004977031,1.4054114774871769,1.3131659793617037,1.2325697508769933,1.700910389804239,1.4794721059642923
35,cumsum_total_by_cust_id-max,0.5770288765842876,1.3522545900394396,0.9256199255571369,1.4834128860529938,1.6603292501325568,0.524510910565983,0.8730772981729524,1.358016360489436,1.2147392523517615,0.8151995873301051,1.078418893727665
36,cumsum_total_by_cust_id-min,0.7465969734172466,1.5806330702827054,0.5380053911455901,1.567920742029248,0.697722376143639,1.903975671981283,1.2379543279079994,0.3589685264960014,0.17934121161709582,0.21196334447355988,0.902308163549437
37,cumsum_total_by_cust_id-sum,2.0078941631858953,0.8505763333632158,0.45010952419246913,0.4903962880947467,0.5079179150440796,1.1712163912843014,0.7466607418101929,0.028043661401734754,0.22044756671277152,0.34826507301488707,0.6821527658104294
38,cumsum_total_by_cust_id-count,0.44348403802291836,0.6384461100791196,0.1351797627456716,0.6542608666305639,0.33743911269213345,0.16922362091914636,0.040969747936843305,0.3198632710839794,0.03822460501491077,0.048517396592361275,0.28256085317176477
39,cumsum_total_by_cust_id-std,1.256039321341841,1.3402693110565147,1.2557604712892196,1.03442258541854,0.45382109035708723,0.312633811645399,1.306462502081653,0.6276781913842034,0.8307693717848811,0.631092057686078,0.9048948714045417
40,cumsum_total_by_cust_id-skew,1.0664051540621418,0.793180464225944,0.6857372222663543,0.881971132592546,1.6550292462921434,2.1349030927822503,0.0,2.069001288146704,0.9021604156792373,0.5578451761491902,1.074623319219651
41,cumsum_quantity_by_cust_id-mean,1.0561963745143106,0.7279717869416646,0.47900369359340084,0.19312766228886527,0.5914656030843335,1.1034231688035572,0.24736069882203326,0.2650014347009965,0.11479220209632929,0.8112668033383235,0.5589609428183815
42,cumsum_quantity_by_cust_id-max,0.6899337370817608,0.8149682722404281,0.5044619734718183,0.6528625977222974,0.6004530219348836,0.49988961806354126,1.2090748839146537,0.4430354719421309,1.1877974762313557,0.9741641840577996,0.7576641236660668
43,cumsum_quantity_by_cust_id-min,0.4625410901124747,0.5117259442552561,0.7376838684181013,1.6226628301994461,0.5027958118382213,0.41688295690854615,0.8236423689186826,0.7587699361191015,0.11514469482322191,0.9853362655465309,0.6937185767139582
44,cumsum_quantity_by_cust_id-sum,0.7328405382428044,0.9497035370105091,0.4851360926603663,1.3602932943476853,0.5431587609265637,0.9181648617016069,1.4831958542874721,0.8283962625754159,0.9495902419601123,0.8824850052682996,0.9132964448980836
45,cumsum_quantity_by_cust_id-count,0.47162000688350225,1.1396549628158432,0.6640444145314865,0.01752639505479654,0.067614515115904,0.1724808579324855,0.26684710609416873,0.38500955678570514,0.21672361381304064,0.0,0.3401521429026933
46,cumsum_quantity_by_cust_id-std,0.42094666895728855,0.0372341765162929,1.723053774472474,0.9510477439809775,0.5355508840551455,0.7134174250548816,1.4900767820173308,0.44505105971580927,0.9969891226485902,0.43600404756827643,0.7749371684987066
