iter	Logloss
370	0.1505119339
371	0.1502269124
372	0.150019309
373	0.1499015869
374	0.1498471299
375	0.1496615911
376	0.1493476356
377	0.1490613848
378	0.1489529024
379	0.1488140444
380	0.1486359581
381	0.1485068534
382	0.1482702905
383	0.148045623
384	0.1479504753
385	0.1477474574
386	0.1474157218
387	0.1473369642
388	0.1472195846
389	0.146783368
390	0.1465290938
391	0.1462787036
392	0.1462146668
393	0.1461538288
394	0.1459071187
395	0.1457903435
396	0.1455344249
397	0.145410028
398	0.1452528025
399	0.1449151818
400	0.1446550814
401	0.1445236191
402	0.1443635645
403	0.1439653281
404	0.1435921025
405	0.1434631659
406	0.1430634252
407	0.1427457954
408	0.1425264041
409	0.1423440289
410	0.1422733132
411	0.142190757
412	0.1419789648
413	0.1419088747
414	0.1417052107
415	0.1415893449
416	0.1412100229
417	0.1409166709
418	0.1408103536
419	0.1407305701
420	0.1405070001
421	0.1397950893
422	0.13954208
423	0.1393842689
424	0.1393070809
425	0.1392733935
426	0.1391690198
427	0.1390140382
428	0.1389296177
429	0.1385764965
430	0.1383154391
431	0.1379898995
432	0.1378285431
433	0.1375943543
434	0.1372904833
435	0.13718907
436	0.1370873966
437	0.1370226101
438	0.1368890733
439	0.1366974528
440	0.1366572752
441	0.1364072115
442	0.1362564158
443	0.1361598391
444	0.1360146713
445	0.1358780319
446	0.1357254141
447	0.1355511777
448	0.1354708137
449	0.1354025149
450	0.1353001191
451	0.135031905
452	0.1349564492
453	0.1347510239
454	0.134407768
455	0.1343238363
456	0.1342380264
457	0.1340522321
458	0.1338871127
459	0.1336081442
460	0.1335313151
461	0.13345306
462	0.1334242634
463	0.1331848724
464	0.1330619205
465	0.1329918241
466	0.1327163813
467	0.1324901726
468	0.132355585
469	0.1321627289
470	0.1320072353
471	0.1318540424
472	0.131813307
473	0.1316734594
474	0.1315919324
475	0.1314971931
476	0.1313573345
477	0.1312734086
478	0.1312500327
479	0.1311829786
480	0.1311146217
481	0.1310246753
482	0.1309053156
483	0.1308094431
484	0.1307258189
485	0.1306831601
486	0.1305983971
487	0.1305133651
488	0.1302605536
489	0.130148205
490	0.1299999837
491	0.1294655224
492	0.129416804
493	0.1292947037
494	0.1292051682
495	0.1291436862
496	0.1290730802
497	0.1289967168
498	0.1287164128
499	0.1285909155
500	0.1285355084
501	0.1284636796
502	0.1282159854
503	0.1281467994
504	0.1278705917
505	0.1276792769
506	0.1276334986
507	0.1273732417
508	0.1273442151
509	0.1273222633
510	0.1272350635
511	0.1271456201
512	0.1269368141
513	0.1268742999
514	0.1267774369
515	0.1267605629
516	0.1265880041
517	0.1263706669
518	0.1263347764
519	0.1262968118
520	0.1262498813
521	0.1261869909
522	0.1261026564
523	0.1258921301
524	0.1257666112
525	0.1256493927
526	0.1255736911
527	0.1254046899
528	0.125346677
529	0.1251819341
530	0.1250990929
531	0.1250545111
532	0.1249508137
533	0.1248383345
534	0.1246061995
535	0.1245551173
536	0.1244512863
537	0.1243620437
538	0.12433272
539	0.1242762433
540	0.1242150005
541	0.1240924958
542	0.1240442216
543	0.1240001757
544	0.1238687219
545	0.1237161021
546	0.1236949108
547	0.1236074928
548	0.1234317189
549	0.1233823178
550	0.1232950207
551	0.1231680277
552	0.123116705
553	0.1230603272
554	0.1228904322
555	0.1228651994
556	0.122651847
557	0.1225425713
558	0.1224835585
559	0.1224321862
560	0.1223420794
561	0.1222950139
562	0.1221926775
563	0.1221616476
564	0.1220180732
565	0.1219863204
566	0.1218851216
567	0.1218339235
568	0.1216528303
569	0.1215953236
570	0.1215612021
571	0.1214363098
572	0.1213623273
573	0.1211280411
574	0.1210652749
575	0.1210144399
576	0.1207140901
577	0.1206176492
578	0.120416581
579	0.1202940085
580	0.1200586992
581	0.1200386945
582	0.1199850714
583	0.1199169629
584	0.1197399757
585	0.1196298097
586	0.1195600553
587	0.1194532214
588	0.1193093474
589	0.1192298257
590	0.1191559834
591	0.1189524763
592	0.1188166309
593	0.1187480373
594	0.118696057
595	0.1185990809
596	0.1182564391
597	0.118170271
598	0.1181214828
599	0.1180960708
600	0.1179958704
601	0.1179427009
602	0.1178936178
603	0.1178469317
604	0.1177195974
605	0.1175181436
606	0.1173171903
607	0.1172852336
608	0.1172016122
609	0.1171609458
610	0.1170202723
611	0.1169257654
612	0.1168483229
613	0.1167680459
614	0.1166604395
615	0.1165960774
616	0.1165687547
617	0.1164961608
618	0.1164027992
619	0.1163865442
620	0.1163093247
621	0.1162821094
622	0.1161239933
623	0.1160636732
624	0.1160146236
625	0.1159878526
626	0.1158970938
627	0.115827196
628	0.1157918705
629	0.115721805
630	0.1156695408
631	0.1155992854
632	0.1154969975
633	0.1154542015
634	0.1154324723
635	0.1154090499
636	0.1153471649
637	0.1153103163
638	0.1152378007
639	0.1152023939
640	0.1150253419
641	0.1147982388
642	0.114744153
643	0.1147208951
644	0.1146779084
645	0.1146266112
646	0.1146101829
647	0.1145930181
648	0.114511639
649	0.1144587108
650	0.114371138
651	0.1142822679
652	0.1141796918
653	0.1141477412
654	0.1141054742
655	0.1139729813
656	0.113930582
657	0.1138992057
658	0.1137480334
659	0.113705879
660	0.113621129
661	0.1135429901
662	0.1134567054
663	0.1134323057
664	0.113394319
665	0.1133626569
666	0.1131572
667	0.1130791348
668	0.113024811
669	0.1129847738
670	0.1129477753
671	0.1129381185
672	0.112755165
673	0.1126797301
674	0.1126618188
675	0.1125138212
676	0.1124559473
677	0.1123932437
678	0.1123757563
679	0.1123315838
680	0.1122757801
681	0.1121677085
682	0.1121524247
683	0.1120880903
684	0.1120651804
685	0.1120180404
686	0.1120124448
687	0.1119968864
688	0.1119399378
689	0.1119026085
690	0.1118810476
691	0.1117165541
692	0.111645554
693	0.1116305804
694	0.1115635921
695	0.1115133861
696	0.1114572202
697	0.1113781866
698	0.1113167866
699	0.111265865
700	0.1112166391
701	0.1112005964
702	0.1110653244
703	0.1109857114
704	0.110887634
705	0.1108260911
706	0.1107738594
707	0.110721557
708	0.1106602323
709	0.1106169112
710	0.1106042336
711	0.1105823427
712	0.1105680089
713	0.1105542879
714	0.1105314728
715	0.1103720055
716	0.1103326145
717	0.1100543701
718	0.1099997994
719	0.1099880549
720	0.1099828629
721	0.1098838494
722	0.109861941
723	0.1097880795
724	0.1097389521
725	0.1097286007
726	0.1096388433
727	0.1096191843
728	0.1095837843
729	0.1095473167
730	0.1095370122
731	0.1093817731
732	0.1093354915
733	0.1092939042
734	0.1092695834
735	0.1092466124
736	0.1091334174
737	0.1091061023
738	0.1090754357
739	0.1090059566
740	0.1088129535
741	0.1087954055
742	0.1087433212
743	0.1087122625
744	0.1086788682
745	0.1086135986
746	0.108470178
747	0.1084610304
748	0.1084307814
749	0.1083949345
750	0.1082485581
751	0.1082096915
752	0.1080756159
753	0.1079557819
754	0.1079382333
755	0.1078765797
756	0.1078655206
757	0.1078292992
758	0.1077734352
759	0.1077421946
760	0.1077081452
761	0.1076638359
762	0.1076209529
763	0.1076065475
764	0.1075817141
765	0.1075567952
766	0.1075261352
767	0.1075032354
768	0.1074081325
769	0.107264706
770	0.1072177163
771	0.107205133
772	0.1071794348
773	0.1071405398
774	0.1070979058
775	0.1069685678
776	0.1069122978
777	0.106783544
778	0.1067608047
779	0.1067510578
780	0.1067213433
781	0.1066637077
782	0.1066182073
783	0.1065498693
784	0.1064611968
785	0.1064394511
786	0.1063698029
787	0.1063085369
788	0.1062142324
789	0.1061969221
790	0.1061437329
791	0.1061221763
792	0.1061141847
793	0.1060967754
794	0.1060658625
795	0.1060252474
796	0.105954582
797	0.1059195222
798	0.1059053042
799	0.1058560581
800	0.1058395172
801	0.1058098289
802	0.1057804379
803	0.1056419966
804	0.105631737
805	0.1056149933
806	0.1055666328
807	0.105523031
808	0.1054859267
809	0.10546267
810	0.1053852816
811	0.1053760012
812	0.1053445543
813	0.1051534085
814	0.1049539056
815	0.1049108404
816	0.1047101876
817	0.1046736397
818	0.1046032942
819	0.1045863089
820	0.1045691314
821	0.1045487255
822	0.1045234624
823	0.104506146
824	0.104452858
825	0.1044293827
826	0.1043766019
827	0.1043527617
828	0.1042064092
829	0.1041108754
830	0.104103022
831	0.1040819652
832	0.1040438079
833	0.1040348254
834	0.1040027647
835	0.1039006894
836	0.103880376
837	0.1038611192
838	0.1038517578
839	0.1038128626
840	0.1037369403
841	0.1036870689
842	0.1036446276
843	0.1035219588
844	0.1035053451
845	0.1034503239
846	0.1034074661
847	0.1033851376
848	0.1033481139
849	0.1033035019
850	0.103295215
851	0.1032708617
852	0.103253751
853	0.1032375983
854	0.1031238919
855	0.1030712079
856	0.1030093329
857	0.1029289883
858	0.1027875177
859	0.102750573
860	0.1026974846
861	0.1026601437
862	0.1025920652
863	0.1025775002
864	0.1025486279
865	0.1025003125
866	0.1024871941
867	0.1024719372
868	0.1024362951
869	0.1024054204
870	0.1023852367
871	0.10236937
872	0.1023235197
873	0.102286926
874	0.1022648927
875	0.1022369757
876	0.1021437509
877	0.1021153516
878	0.1020574216
879	0.1020003649
880	0.1019487095
881	0.101938697
882	0.1018352186
883	0.1018305336
884	0.101825262
885	0.1017558537
886	0.1017098441
887	0.1016631899
888	0.1016240103
889	0.1015957462
890	0.1015830903
891	0.1015563435
892	0.1015073543
893	0.1014944288
894	0.1014171177
895	0.1013775968
896	0.1013451387
897	0.1012736568
898	0.101186412
899	0.1011688544
900	0.1011561302
901	0.1010278632
902	0.1009865268
903	0.1009692109
904	0.1009193046
905	0.1008401701
906	0.1008345017
907	0.1007965741
908	0.1007818606
909	0.1007522114
910	0.1007221071
911	0.1007095828
912	0.1006101265
913	0.1005944455
914	0.1005858555
915	0.100533939
916	0.100491709
917	0.1004723986
918	0.1004359559
919	0.1003608043
920	0.1003399139
921	0.1003298552
922	0.100198166
923	0.1001697462
924	0.1001029092
925	0.1000910883
926	0.1000415187
927	0.100017982
928	0.09999963986
929	0.09997428613
930	0.09990569704
931	0.09989991018
932	0.09987863728
933	0.0998666183
934	0.09984755578
935	0.09982777103
936	0.0998126714
937	0.09978582088
938	0.09974590328
939	0.09973109689
940	0.09971358231
941	0.0997014244
942	0.09969451219
943	0.09967996894
944	0.09967446463
945	0.09966507065
946	0.09965862204
947	0.09961986198
948	0.0995707666
949	0.09952958619
950	0.09950361722
951	0.09948478893
952	0.0994794521
953	0.09946779651
954	0.09939195225
955	0.09938282183
956	0.09934226509
957	0.09930347417
958	0.09921989333
959	0.0991449684
960	0.09913500301
961	0.09912686465
962	0.09910502674
963	0.09910065189
964	0.0990370275
965	0.09902966312
966	0.09899382034
967	0.09891369239
968	0.09890704346
969	0.09887704139
970	0.09885630237
971	0.09884689216
972	0.09878192483
973	0.09876788614
974	0.09871290151
975	0.09868423514
976	0.09867669224
977	0.09863400891
978	0.09854800578
979	0.0985304784
980	0.09848596746
981	0.09846743656
982	0.09840093407
983	0.09837291039
984	0.0983450332
985	0.09832332766
986	0.09830008163
987	0.09828486352
988	0.09817585903
989	0.09816580401
990	0.09813271631
991	0.09805057551
992	0.09800930466
993	0.09799843747
994	0.09798198831
995	0.09794028985
996	0.09793008334
997	0.09790830995
998	0.09789914034
999	0.09786488544
1000	0.09782426156
1001	0.09768987148
1002	0.09765611727
1003	0.09760814984
1004	0.09755529405
1005	0.0975052209
1006	0.09746592897
1007	0.09743685963
1008	0.09741662091
1009	0.09736046748
1010	0.09729578162
1011	0.09727026911
1012	0.09724766059
1013	0.09719548386
1014	0.09716616934
1015	0.09714548448
1016	0.09703264267
1017	0.09697651618
1018	0.09697130573
1019	0.09695484502
1020	0.09692577797
1021	0.09688709719
1022	0.09684009952
1023	0.09682462952
1024	0.0967980964
1025	0.0967478159
1026	0.09673587401
1027	0.09672877356
1028	0.09671357826
1029	0.09670468208
1030	0.09668893375
1031	0.09667058597
1032	0.09666501105
1033	0.096645265
1034	0.09662111275
1035	0.09659854314
1036	0.09657943344
1037	0.09657679107
1038	0.09656171113
1039	0.09655215643
1040	0.09651032782
1041	0.09648350716
1042	0.09642145373
1043	0.09641118319
1044	0.09637275611
1045	0.09623336167
1046	0.09620117098
1047	0.09619245235
1048	0.09616993219
1049	0.09616524692
1050	0.09610912146
1051	0.09610071715
1052	0.09609421929
1053	0.09606638559
1054	0.09605242965
1055	0.0960385246
1056	0.09601900937
1057	0.09594793506
1058	0.09593558338
1059	0.09592204439
1060	0.09587838871
1061	0.09586940633
1062	0.09575736733
1063	0.09574608776
1064	0.095739912
1065	0.0957216543
1066	0.09571019509
1067	0.09562414545
1068	0.09561100586
1069	0.09559487506
1070	0.09559200818
1071	0.0955717938
1072	0.09556735375
1073	0.09555107903
1074	0.09551087615
1075	0.09542737903
1076	0.09540879094
1077	0.09540050177
1078	0.09535724184
1079	0.09533552331
1080	0.09531410029
1081	0.09530092374
1082	0.09529273996
1083	0.09528836131
1084	0.0952290186
1085	0.09518944556
1086	0.09515220773
1087	0.09514350529
1088	0.09513438976
1089	0.09511727704
1090	0.09508446821
1091	0.0950659
1092	0.09502290936
1093	0.09499413734
1094	0.09498640917
1095	0.09494344125
1096	0.09493426734
1097	0.09490149033
1098	0.09487876065
1099	0.09487163475
1100	0.09486754075
1101	0.09485134863
1102	0.09479952857
1103	0.09478698194
1104	0.09478152658
1105	0.09475316352
1106	0.09472968563
1107	0.09472105442
1108	0.09470395663
1109	0.09469321214
1110	0.09467632089
1111	0.09466907921
1112	0.09466464909
1113	0.09463636961
1114	0.09462242584
1115	0.09460608458
1116	0.09455463961
1117	0.09453584522
1118	0.09452977458
1119	0.09448824369
1120	0.09447568334
1121	0.09446979349
1122	0.09443916362
1123	0.0944325038
1124	0.09440073865
1125	0.09437962232
1126	0.09435078824
1127	0.09434063878
1128	0.09421883368
1129	0.09421080411
1130	0.09420181705
1131	0.09419736279
1132	0.09418440876
1133	0.09414740526
1134	0.09413795108
1135	0.09413370642
1136	0.09409358095
1137	0.09406557708
1138	0.09402328289
1139	0.09399268856
1140	0.09398422971
1141	0.0939570203
1142	0.09394741668
1143	0.09393501273
1144	0.09393137366
1145	0.09386346793
1146	0.09384688037
1147	0.09376963017
1148	0.09376019807
1149	0.09375645169
1150	0.09371833593
1151	0.0936544982
1152	0.09360783699
1153	0.09358149624
1154	0.09357821958
1155	0.09356102448
1156	0.093525719
1157	0.0934930015
1158	0.09347016049
1159	0.09346570909
1160	0.09343916416
1161	0.09343677716
1162	0.09340896811
1163	0.09340660736
1164	0.0933881395
1165	0.09338606119
1166	0.09337625235
1167	0.09336506982
1168	0.09336080585
1169	0.09334682102
1170	0.09332990323
1171	0.09330482584
1172	0.09330300881
1173	0.09329010718
1174	0.09328115287
1175	0.09326787642
1176	0.09325478216
1177	0.09324643671
1178	0.09321289731
1179	0.09320775194
1180	0.09315487845
1181	0.093136652
1182	0.09313564335
1183	0.09312233461
1184	0.09310799855
1185	0.09309499201
1186	0.09304858876
1187	0.09303208572
1188	0.09301692574
1189	0.09301053441
1190	0.09299880743
1191	0.09299678707
1192	0.09298591282
1193	0.09297686948
1194	0.09295679107
1195	0.0929480794
1196	0.09291369874
1197	0.09290123762
1198	0.09289583797
1199	0.09288872903
1200	0.09284564853
1201	0.09282013557
1202	0.09281647978
1203	0.09279601428
1204	0.09277992992
1205	0.0927631945
1206	0.09275359529
1207	0.09272605033
1208	0.09271957311
1209	0.09268254098
1210	0.09264229658
1211	0.09263455658
1212	0.09261063393
1213	0.0925963003
1214	0.09255831956
1215	0.09255113555
1216	0.09254886833
1217	0.09254701825
1218	0.09252316607
1219	0.0925007721
1220	0.0924732482
1221	0.09246946965
1222	0.09245732148
1223	0.09244721684
1224	0.09243890356
1225	0.09242764946
1226	0.09241842598
1227	0.09240947874
1228	0.09240095417
1229	0.09237600208
1230	0.0923697459
1231	0.09236404277
1232	0.0923341213
1233	0.09230068078
1234	0.09229821827
1235	0.09226312265
1236	0.09222823416
1237	0.09218816903
1238	0.09217877517
1239	0.09214959053
1240	0.09213594607
1241	0.09213082708
1242	0.09212816805
1243	0.09212071413
1244	0.09209095082
1245	0.09208562647
1246	0.09207919612
1247	0.0920694148
1248	0.09205821878
1249	0.09203987847
1250	0.09203174206
1251	0.09202689324
1252	0.09202290847
1253	0.09201892748
1254	0.09200650981
1255	0.09192367429
1256	0.0919161514
1257	0.09190131724
1258	0.09189897573
1259	0.09189107874
1260	0.09186775622
1261	0.09182805527
1262	0.09182036287
1263	0.09179998515
1264	0.09176948595
1265	0.09174131504
1266	0.09172151511
1267	0.09169863622
1268	0.09169616933
1269	0.09159816605
1270	0.0915781326
1271	0.09157657568
1272	0.09155002122
1273	0.09154025729
1274	0.09153720434
1275	0.09152693045
1276	0.09152415935
1277	0.09148114491
1278	0.09146246643
1279	0.09144032327
1280	0.09142777922
1281	0.09142057089
1282	0.091406439
1283	0.09139921307
1284	0.09139725957
1285	0.09126994615
1286	0.09125380126
1287	0.09123564032
1288	0.09122798831
1289	0.09122194535
1290	0.09119112001
1291	0.09115720599
1292	0.09115121329
1293	0.09114575012
1294	0.09112442858
1295	0.09111064608
1296	0.0911047485
1297	0.09110301042
1298	0.09109984832
1299	0.09108823221
1300	0.09105134516
1301	0.09103480843
1302	0.09098274612
1303	0.09097593215
1304	0.09095317975
1305	0.09094740764
1306	0.09092124238
1307	0.0908955308
1308	0.09089304824
1309	0.09088621815
1310	0.09088536743
1311	0.09085921851
1312	0.09085176502
1313	0.09084802607
1314	0.09084221353
1315	0.0908323328
1316	0.09082760562
1317	0.09081498278
1318	0.09079619253
1319	0.09078735159
1320	0.09076027632
1321	0.09072975566
1322	0.09069894689
1323	0.09065297211
1324	0.09062822601
1325	0.09062402914
1326	0.09061876706
1327	0.09058888861
1328	0.09057879811
1329	0.09057768425
1330	0.09054875318
1331	0.09053520645
1332	0.09051822091
1333	0.09051614954
1334	0.09043688874
1335	0.09043137543
1336	0.09042884998
1337	0.09041423632
1338	0.09039925286
1339	0.0903936754
1340	0.09038145328
1341	0.09036930517
1342	0.09036289005
1343	0.09034683569
1344	0.09028627811
1345	0.09028233432
1346	0.09026573247
1347	0.09026439367
1348	0.09024144653
1349	0.09023911263
1350	0.09019373962
1351	0.09017945826
1352	0.09017575449
1353	0.09014990741
1354	0.09014279329
1355	0.09012733752
1356	0.09012223094
1357	0.09010190414
1358	0.09005716897
1359	0.09002850043
1360	0.08998282921
1361	0.08995963009
1362	0.08994491553
1363	0.08993195764
1364	0.08992872803
1365	0.08991784822
1366	0.08988979934
1367	0.08988338537
1368	0.08986884621
1369	0.08986802454
1370	0.08985444402
1371	0.08983810129
1372	0.08983481298
1373	0.08982622301
1374	0.08976862671
1375	0.08974691733
1376	0.08973993377
1377	0.0897375131
1378	0.08973173121
1379	0.08970518948
1380	0.0896994362
1381	0.08968876422
1382	0.0896760557
1383	0.089657408
1384	0.08965573116
1385	0.08963743772
1386	0.08963253252
1387	0.0896085349
1388	0.08953244126
1389	0.08951976633
1390	0.08949545981
1391	0.08949402346
1392	0.08941854838
1393	0.08941002796
1394	0.08938540719
1395	0.08937453608
1396	0.08937309563
1397	0.08936122965
1398	0.08935614248
1399	0.08931320968
1400	0.08930269549
1401	0.08927272766
1402	0.08923170828
1403	0.08922290041
1404	0.08921942418
1405	0.08921488577
1406	0.08920487968
1407	0.08915646044
1408	0.08914623519
1409	0.08913227505
1410	0.08908536581
1411	0.08908321501
1412	0.08908045267
1413	0.08905527072
1414	0.08903683584
1415	0.08903215459
1416	0.08902325032
1417	0.08901950489
1418	0.08901534365
1419	0.08900675533
1420	0.08900528188
1421	0.0889610149
1422	0.0889484332
1423	0.08891775971
1424	0.08891296531
1425	0.08890993973
1426	0.08889244648
1427	0.08888685605
1428	0.08888078281
1429	0.08887923513
1430	0.08886993518
1431	0.08886530154
1432	0.08886400384
1433	0.08886022798
1434	0.08885901258
1435	0.08884928754
1436	0.08883879862
1437	0.08883483641
1438	0.08882178048
1439	0.08881665355
1440	0.08876122367
1441	0.08873769935
1442	0.08872872529
1443	0.08872816302
1444	0.08867256299
1445	0.08867150438
1446	0.08864943968
1447	0.08863915515
1448	0.08863599857
1449	0.08862593687
1450	0.08861421314
1451	0.08861279686
1452	0.0885951565
1453	0.0885932357
1454	0.0885776039
1455	0.08857364143
1456	0.08855890339
1457	0.08855354727
1458	0.08853225829
1459	0.08852142449
1460	0.08846922327
1461	0.08846487507
1462	0.08845557655
1463	0.08844875092
1464	0.08843483309
1465	0.08842891637
1466	0.08840837159
1467	0.08840562251
1468	0.0884006798
1469	0.08839599865
1470	0.08838729385
1471	0.08838282274
1472	0.08837694114
1473	0.08836001348
1474	0.08834129541
1475	0.08833275016
1476	0.0883283042
1477	0.08829936864
1478	0.08824753946
1479	0.08823452841
1480	0.08822929399
1481	0.08816583631
1482	0.088163666
1483	0.08814910229
1484	0.08813212751
1485	0.08812553999
1486	0.08812222262
1487	0.0881158436
1488	0.0881004593
1489	0.08809169568
1490	0.08808708248
1491	0.08807696501
1492	0.08807174376
1493	0.08805916684
1494	0.08803825802
1495	0.08803329294
1496	0.0880046132
1497	0.08799919689
1498	0.08798832871
1499	0.0879477114
1500	0.08792063284
1501	0.08790723396
1502	0.0879044124
1503	0.0878999994
1504	0.08789326843
1505	0.08788944435
1506	0.0878772915
1507	0.08787042988
1508	0.087854758
